"Name","Labels"
"S0619.wav","Filler|Sniff|Speech"
"S0620.wav","Filler|Sniff|Speech|Telephone"
"S0621.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0622.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0623.wav","Filler|Speech"
"S0624.wav","Clicking|Filler|Speech"
"S0625.wav","Clicking|Filler|Sniff|Speech"
"S0626.wav","Filler|Speech|Telephone"
"S0627.wav","Filler|Sniff|Speech"
"S0628.wav","Filler|Sniff|Speech"
"S0629.wav","Filler|Sniff|Speech"
"S0630.wav","Filler|Sniff|Speech"
"S0631.wav","Filler|Sniff|Speech"
"S0632.wav","Filler|Sniff|Speech"
"S0633.wav","Filler|Sniff|Speech"
"S0634.wav","Filler|Sniff|Speech|Telephone"
"S0635.wav","Filler|Inside, small room|Speech|Telephone"
"S0636.wav","Filler|Speech"
"S0637.wav","Filler|Speech|Telephone"
"S0638.wav","Filler|Sniff|Speech"
"S0639.wav","Filler|Sniff|Speech"
"S0640.wav","Bird|Filler|Speech"
"S0641.wav","Laughter|Speech"
"S0642.wav","Laughter|Sneeze|Speech"
"S0643.wav","Laughter|Sniff|Speech"
"S0644.wav","Laughter|Speech"
"S0645.wav","Burping, eructation|Laughter|Sneeze|Speech"
"S0646.wav","Laughter|Speech"
"S0647.wav","Filler|Speech"
"S0648.wav","Filler|Speech"
"S0649.wav","Filler|Laughter|Speech"
"S0650.wav","Filler|Insect|Speech"
"S0651.wav","Filler|Speech"
"S0652.wav","Laughter|Sneeze|Speech"
"S0653.wav","Burping, eructation|Laughter|Speech"
"S0654.wav","Laughter|Speech"
"S0655.wav","Filler|Sniff|Speech"
"S0656.wav","Filler|Speech|Telephone"
"S0657.wav","Filler|Speech"
"S0658.wav","Filler|Speech"
"S0659.wav","Filler|Laughter|Sniff|Speech"
"S0660.wav","Filler|Speech"
"S0661.wav","Filler|Speech"
"S0662.wav","Filler|Speech"
"S0663.wav","Filler|Laughter|Speech"
"S0664.wav","Filler|Speech"
"S0665.wav","Filler|Speech"
"S0666.wav","Filler|Sniff|Speech"
"S0667.wav","Filler|Sniff|Speech"
"S0668.wav","Filler|Speech"
"S0669.wav","Filler|Speech"
"S0670.wav","Laughter|Speech"
"S0671.wav","Laughter|Speech"
"S0672.wav","Filler|Speech"
"S0673.wav","Filler|Speech"
"S0674.wav","Filler|Speech"
"S0675.wav","Filler|Laughter|Speech"
"S0676.wav","Laughter|Speech"
"S0677.wav","Filler|Speech"
"S0678.wav","Filler|Laughter|Sniff|Speech"
"S0679.wav","Animal|Filler|Speech"
"S0680.wav","Filler|Laughter|Inside, small room|Speech|Telephone"
"S0681.wav","Clicking|Filler|Inside, small room|Speech"
"S0682.wav","Filler|Laughter|Sniff|Speech"
"S0683.wav","Filler|Inside, small room|Speech|Telephone"
"S0684.wav","Filler|Inside, small room|Sniff|Speech"
"S0685.wav","Clicking|Filler|Speech|Telephone"
"S0686.wav","Filler|Speech"
"S0687.wav","Filler|Speech"
"S0688.wav","Laughter|Sneeze|Sniff|Speech"
"S0689.wav","Filler|Inside, small room|Speech|Telephone"
"S0690.wav","Filler|Laughter|Sniff|Speech"
"S0691.wav","Filler|Speech"
"S0692.wav","Filler|Speech"
"S0693.wav","Filler|Speech"
"S0694.wav","Filler|Insect|Speech"
"S0695.wav","Filler|Sniff|Speech"
"S0696.wav","Filler|Speech"
"S0697.wav","Filler|Laughter|Sniff|Speech"
"S0698.wav","Filler|Laughter|Speech"
"S0699.wav","Filler|Sniff|Speech"
"S0700.wav","Filler|Speech"
"S0701.wav","Filler|Speech"
"S0702.wav","Filler|Sniff|Speech"
"S0703.wav","Laughter|Sneeze|Sniff|Speech"
"S0704.wav","Filler|Inside, small room|Sniff|Speech|Telephone"
"S0705.wav","Filler|Sniff|Speech"
"S0706.wav","Filler|Inside, small room|Sniff|Speech"
"S0707.wav","Filler|Inside, small room|Speech"
"S0708.wav","Hiccup|Laughter|Speech"
"S0709.wav","Filler|Sniff|Speech"
"S0710.wav","Laughter|Sniff|Speech|Wheeze"
"S0711.wav","Filler|Sniff|Speech"
"S0712.wav","Laughter|Sniff|Speech|Telephone"
"S0713.wav","Filler|Speech"
"S0714.wav","Clicking|Inside, small room|Laughter|Speech"
"S0715.wav","Inside, small room|Laughter|Sniff|Speech|Telephone"
"S0716.wav","Filler|Speech"
"S0717.wav","Filler|Inside, small room|Speech"
"S0718.wav","Laughter|Speech"
"S0719.wav","Filler|Speech"
"S0720.wav","Filler|Speech"
"S0721.wav","Cricket|Filler|Insect|Speech"
"S0722.wav","Filler|Speech"
"S0723.wav","Laughter|Sniff|Speech"
"S0724.wav","Filler|Speech"
"S0725.wav","Filler|Speech"
"S0726.wav","Clicking|Filler|Speech"
"S0727.wav","Filler|Speech|Telephone"
"S0728.wav","Filler|Sniff|Speech"
"S0729.wav","Filler|Speech"
"S0730.wav","Filler|Speech"
"S0731.wav","Clicking|Filler|Speech"
"S0732.wav","Clicking|Filler|Speech"
"S0733.wav","Filler|Speech"
"S0734.wav","Clicking|Filler|Speech"
"S0735.wav","Filler|Speech"
"S0736.wav","Clicking|Filler|Speech"
"S0737.wav","Filler|Speech"
"S0738.wav","Filler|Speech"
"S0739.wav","Filler|Laughter|Speech"
"S0740.wav","Filler|Speech"
"S0741.wav","Clicking|Filler|Speech"
"S0742.wav","Filler|Speech"
"S0743.wav","Filler|Speech"
"S0744.wav","Filler|Speech"
"S0745.wav","Filler|Speech|Telephone"
"S0746.wav","Filler|Sniff|Speech"
"S0747.wav","Filler|Speech"
"S0748.wav","Filler|Sniff|Speech|Telephone"
"S0749.wav","Filler|Laughter|Speech|Telephone"
"S0750.wav","Filler|Laughter|Speech|Telephone"
"S0751.wav","Filler|Speech"
"S0752.wav","Filler|Speech|Telephone"
"S0753.wav","Filler|Sniff|Speech"
"S0754.wav","Filler|Sniff|Speech|Telephone"
"S0755.wav","Filler|Sniff|Speech|Telephone"
"S0756.wav","Filler|Speech|Speech synthesizer"
"S0757.wav","Laughter|Sniff|Speech"
"S0758.wav","Filler|Sniff|Speech"
"S0759.wav","Filler|Sniff|Speech"
"S0760.wav","Filler|Sniff|Speech"
"S0761.wav","Cricket|Filler|Insect|Speech"
"S0762.wav","Filler|Inside, small room|Sniff|Speech"
"S0763.wav","Filler|Sniff|Speech"
"S0764.wav","Filler|Sniff|Speech|Telephone"
"S0765.wav","Filler|Sniff|Speech"
"S0766.wav","Filler|Speech|Telephone"
"S0767.wav","Laughter|Speech"
"S0768.wav","Laughter|Sneeze|Sniff|Speech"
"S0769.wav","Clicking|Filler|Sniff|Speech"
"S0770.wav","Laughter|Sneeze|Speech"
"S0771.wav","Laughter|Sneeze|Sniff|Speech"
"S0772.wav","Filler|Laughter|Sniff|Speech"
"S0773.wav","Filler|Sniff|Speech"
"S0774.wav","Filler|Inside, small room|Speech"
"S0775.wav","Laughter|Speech"
"S0776.wav","Filler|Speech|Telephone"
"S0777.wav","Filler|Sniff|Speech"
"S0778.wav","Filler|Speech"
"S0779.wav","Laughter|Sniff|Speech|Telephone"
"S0780.wav","Filler|Speech"
"S0781.wav","Filler|Speech"
"S0782.wav","Filler|Speech"
"S0783.wav","Filler|Speech"
"S0784.wav","Filler|Speech"
"S0785.wav","Filler|Speech"
"S0786.wav","Filler|Speech"
"S0787.wav","Filler|Speech"
"S0788.wav","Filler|Speech"
"S0789.wav","Filler|Speech"
"S0790.wav","Filler|Laughter|Speech"
"S0791.wav","Filler|Speech"
"S0792.wav","Filler|Laughter|Speech"
"S0793.wav","Filler|Laughter|Speech"
"S0794.wav","Filler|Laughter|Speech"
"S0795.wav","Filler|Speech"
"S0796.wav","Clicking|Filler|Speech"
"S0797.wav","Filler|Sniff|Speech"
"S0798.wav","Clicking|Filler|Speech"
"S0799.wav","Clicking|Filler|Speech"
"S0800.wav","Filler|Sniff|Speech"
"S0801.wav","Filler|Speech"
"S0802.wav","Filler|Speech"
"S0803.wav","Filler|Sniff|Speech"
"S0804.wav","Filler|Sniff|Speech"
"S0805.wav","Laughter|Speech"
"S0806.wav","Filler|Sniff|Speech"
"S0807.wav","Filler|Speech"
"S0808.wav","Filler|Speech"
"S0809.wav","Clicking|Filler|Inside, small room|Speech"
"S0810.wav","Filler|Sniff|Speech"
"S0811.wav","Cap gun|Filler|Gunshot, gunfire|Speech"
"S0812.wav","Filler|Speech"
"S0813.wav","Filler|Speech"
"S0814.wav","Clicking|Filler|Speech"
"S0815.wav","Filler|Sniff|Speech"
"S0816.wav","Filler|Speech"
"S0817.wav","Clicking|Filler|Speech"
"S0818.wav","Filler|Speech"
"S0819.wav","Clicking|Filler|Sniff|Speech"
"S0820.wav","Filler|Speech"
"S0821.wav","Filler|Speech"
"S0822.wav","Filler|Speech"
"S0823.wav","Clicking|Laughter|Speech"
"S0824.wav","Filler|Speech"
"S0825.wav","Filler|Inside, small room|Speech|Telephone"
"S0826.wav","Filler|Speech"
"S0827.wav","Clicking|Filler|Speech"
"S0828.wav","Filler|Sniff|Speech"
"S0829.wav","Filler|Speech"
"S0830.wav","Filler|Speech"
"S0831.wav","Clicking|Filler|Inside, small room|Speech|Telephone"
"S0832.wav","Laughter|Sniff|Speech"
"S0833.wav","Clicking|Filler|Inside, small room|Speech"
"S0834.wav","Filler|Sniff|Speech|Telephone"
"S0835.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0836.wav","Filler|Sniff|Speech|Telephone"
"S0837.wav","Filler|Male speech, man speaking|Narration, monologue|Speech|Speech synthesizer"
"S0838.wav","Filler|Inside, small room|Narration, monologue|Speech"
"S0839.wav","Filler|Inside, small room|Sniff|Speech|Telephone"
"S0840.wav","Filler|Sniff|Speech"
"S0841.wav","Laughter|Sneeze|Sniff|Speech"
"S0842.wav","Bleat|Filler|Laughter|Sniff|Speech"
"S0843.wav","Cricket|Filler|Insect|Speech"
"S0844.wav","Animal|Filler|Laughter|Hiccup|Speech"
"S0845.wav","Filler|Speech"
"S0846.wav","Filler|Speech"
"S0847.wav","Laughter|Speech"
"S0848.wav","Filler|Speech"
"S0849.wav","Laughter|Sniff|Speech"
"S0850.wav","Clicking|Filler|Speech"
"S0851.wav","Filler|Speech"
"S0852.wav","Filler|Speech"
"S0853.wav","Filler|Speech"
"S0854.wav","Clicking|Laughter|Speech"
"S0855.wav","Filler|Speech"
"S0856.wav","Filler|Speech"
"S0857.wav","Filler|Sniff|Speech"
"S0858.wav","Clicking|Filler|Speech"
"S0859.wav","Laughter|Speech"
"S0860.wav","Filler|Sniff|Speech"
"S0861.wav","Laughter|Sneeze|Speech"
"S0862.wav","Filler|Speech"
"S0863.wav","Filler|Speech"
"S0864.wav","Laughter|Sneeze|Speech"
"S0865.wav","Laughter|Speech"
"S0866.wav","Filler|Speech"
"S0867.wav","Filler|Narration, monologue|Speech"
"S0868.wav","Filler|Sniff|Speech"
"S0869.wav","Female speech, woman speaking|Filler|Inside, small room|Narration, monologue|Sniff|Speech"
"S0870.wav","Burping, eructation|Clicking|Filler|Inside, small room|Sniff|Speech"
"S0871.wav","Filler|Speech|Telephone"
"S0872.wav","Female speech, woman speaking|Filler|Narration, monologue|Speech"
"S0873.wav","Filler|Inside, small room|Speech|Telephone"
"S0874.wav","Filler|Speech"
"S0875.wav","Female speech, woman speaking|Filler|Narration, monologue|Speech"
"S0876.wav","Filler|Speech"
"S0877.wav","Filler|Narration, monologue|Speech|Telephone"
"S0878.wav","Filler|Inside, small room|Speech|Telephone"
"S0879.wav","Laughter|Speech|Telephone"
"S0880.wav","Filler|Sniff|Speech"
"S0881.wav","Filler|Speech|Telephone"
"S0882.wav","Female speech, woman speaking|Filler|Narration, monologue|Speech"
"S0883.wav","Filler|Sniff|Speech|Telephone"
"S0884.wav","Filler|Speech|Telephone"
"S0885.wav","Filler|Narration, monologue|Speech"
"S0886.wav","Filler|Speech|Telephone"
"S0887.wav","Filler|Narration, monologue|Speech"
"S0888.wav","Filler|Speech|Telephone"
"S0889.wav","Filler|Speech|Telephone"
"S0890.wav","Filler|Finger snapping|Speech"
"S0891.wav","Filler|Speech|Telephone"
"S0892.wav","Filler|Sniff|Speech|Telephone"
"S0893.wav","Filler|Sniff|Speech"
"S0894.wav","Filler|Speech|Telephone"
"S0895.wav","Filler|Speech|Telephone"
"S0896.wav","Laughter|Sniff|Speech|Telephone"
"S0897.wav","Filler|Speech|Telephone"
"S0898.wav","Laughter|Sneeze|Speech"
"S0899.wav","Laughter|Speech|Telephone"
"S0900.wav","Filler|Sniff|Speech"
"S0901.wav","Filler|Speech"
"S0902.wav","Filler|Speech"
"S0903.wav","Clicking|Filler|Speech"
"S0904.wav","Filler|Speech"
"S0905.wav","Filler|Male speech, man speaking|Narration, monologue|Speech|Speech synthesizer"
"S0906.wav","Clicking|Filler|Speech"
"S0907.wav","Laughter|Sneeze|Speech"
"S0908.wav","Filler|Speech"
"S0909.wav","Filler|Sniff|Speech"
"S0910.wav","Filler|Speech"
"S0911.wav","Filler|Speech"
"S0912.wav","Filler|Speech"
"S0913.wav","Filler|Inside, small room|Speech"
"S0914.wav","Clicking|Filler|Speech"
"S0915.wav","Clicking|Filler|Laughter|Inside, small room|Speech"
"S0916.wav","Filler|Speech"
"S0917.wav","Filler|Sniff|Speech"
"S0918.wav","Filler|Speech"
"S0919.wav","Filler|Sniff|Speech"
"S0920.wav","Cricket|Filler|Speech"
"S0921.wav","Cricket|Filler|Insect|Speech"
"S0922.wav","Filler|Speech"
"S0923.wav","Arrow|Filler"
"S0924.wav","Clicking|Filler|Speech"
"S0925.wav","Arrow|Cricket|Filler|Speech"
"S0926.wav","Filler|Insect|Speech"
"S0927.wav","Cricket|Filler|Insect|Speech"
"S0928.wav","Cricket|Filler|Insect|Speech"
"S0929.wav","Filler|Sniff|Speech"
"S0930.wav","Clicking|Filler|Insect|Speech"
"S0931.wav","Clicking|Filler|Speech"
"S0932.wav","Filler|Laughter|Sneeze|Speech"
"S0933.wav","Filler|Laughter|Insect|Sneeze|Speech"
"S0934.wav","Clicking|Filler|Speech"
"S0935.wav","Filler|Speech"
"S0936.wav","Clicking|Cricket|Filler|Speech"
"S0937.wav","Cricket|Filler|Insect|Speech"
"S0938.wav","Filler|Speech"
"S0939.wav","Filler|Laughter|Speech"
"S0940.wav","Cricket|Filler|Insect|Speech"
"S0941.wav","Filler|Speech"
"S0942.wav","Filler|Laughter|Sniff|Speech"
"S0943.wav","Cricket|Filler|Insect|Speech"
"S0944.wav","Cricket|Filler|Insect|Speech"
"S0945.wav","Filler|Speech"
"S0946.wav","Laughter|Sniff|Speech"
"S0947.wav","Inside, small room|Laughter|Speech"
"S0948.wav","Filler|Speech"
"S0949.wav","Filler|Speech"
"S0950.wav","Filler|Speech"
"S0951.wav","Filler|Speech|Telephone"
"S0952.wav","Clicking|Filler|Speech"
"S0953.wav","Filler|Laughter|Speech"
"S0954.wav","Filler|Speech"
"S0955.wav","Filler|Speech"
"S0956.wav","Filler|Speech"
"S0957.wav","Filler|Speech"
"S0958.wav","Filler|Speech"
"S0959.wav","Filler|Insect|Speech"
"S0960.wav","Filler|Laughter|Speech"
"S0961.wav","Cricket|Filler|Insect|Speech"
"S0962.wav","Filler|Speech"
"S0963.wav","Clicking|Filler|Speech"
"S0964.wav","Filler|Speech|Telephone"
"S0965.wav","Laughter|Speech"
"S0966.wav","Laughter|Speech"
"S0967.wav","Filler|Speech"
"S0968.wav","Filler|Speech"
"S0969.wav","Filler|Speech"
"S0970.wav","Filler|Speech"
"S0971.wav","Filler|Speech"
"S0972.wav","Filler|Speech"
"S0973.wav","Laughter|Speech"
"S0974.wav","Laughter|Speech"
"S0975.wav","Laughter|Sniff|Speech"
"S0976.wav","Laughter|Sneeze|Speech"
"S0977.wav","Filler|Speech"
"S0978.wav","Filler|Laughter|Speech"
"S0979.wav","Laughter|Speech"
"S0980.wav","Laughter|Speech"
"S0981.wav","Laughter|Sneeze|Speech"
"S0982.wav","Laughter|Speech"
"S0983.wav","Filler|Speech"
"S0984.wav","Filler|Speech"
"S0985.wav","Laughter|Speech"
"S0986.wav","Laughter|Speech"
"S0987.wav","Laughter|Sniff|Speech"
"S0988.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0989.wav","Filler|Male speech, man speaking|Narration, monologue|Speech|Speech synthesizer"
"S0990.wav","Cough|Laughter|Speech"
"S0991.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0992.wav","Filler|Speech|Speech synthesizer"
"S0993.wav","Filler|Male speech, man speaking|Narration, monologue|Speech|Speech synthesizer"
"S0994.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S0995.wav","Laughter|Male speech, man speaking|Narration, monologue|Speech"
"S0996.wav","Filler|Male speech, man speaking|Narration, monologue|Speech|Speech synthesizer"
"S0997.wav","Filler|Speech"
"S0998.wav","Filler|Sniff|Speech"
"S0999.wav","Filler|Speech"
"S1000.wav","Filler|Male speech, man speaking|Speech|Whistling"
"S1001.wav","Filler|Inside, small room|Sniff|Speech"
"S1002.wav","Filler|Speech"
"S1003.wav","Filler|Speech"
"S1004.wav","Filler|Sniff|Speech"
"S1005.wav","Clicking|Filler|Inside, small room|Speech"
"S1006.wav","Filler|Speech"
"S1007.wav","Laughter|Slap, smack|Speech"
"S1008.wav","Clicking|Filler|Speech"
"S1009.wav","Filler|Speech"
"S1010.wav","Filler|Speech"
"S1011.wav","Filler|Sniff|Speech"
"S1012.wav","Burping, eructation|Filler|Laughter|Speech"
"S1013.wav","Clicking|Filler|Inside, small room|Speech"
"S1014.wav","Filler|Speech"
"S1015.wav","Filler|Snort|Speech"
"S1016.wav","Filler|Narration, monologue|Speech|Speech synthesizer"
"S1017.wav","Filler|Inside, small room|Speech|Telephone"
"S1018.wav","Burping, eructation|Filler|Laughter|Speech"
"S1019.wav","Filler|Speech"
"S1020.wav","Laughter|Sniff|Speech"
"S1021.wav","Clicking|Filler|Inside, small room|Sniff|Speech"
"S1022.wav","Filler|Speech|Telephone"
"S1023.wav","Filler|Laughter|Speech"
"S1024.wav","Clicking|Filler|Laughter|Inside, small room|Sniff|Speech"
"S1025.wav","Filler|Laughter|Speech"
"S1026.wav","Laughter|Sniff|Speech"
"S1027.wav","Clicking|Filler|Speech"
"S1028.wav","Filler|Speech|Telephone"
"S1029.wav","Filler|Speech"
"S1030.wav","Filler|Speech"
"S1031.wav","Filler|Laughter|Speech|Telephone"
"S1032.wav","Cat|Domestic animals, pets|Filler|Speech"
"S1033.wav","Filler|Speech"
"S1034.wav","Filler|Laughter|Sneeze|Speech"
"S1035.wav","Filler|Inside, small room|Speech"
"S1036.wav","Filler|Laughter|Speech"
"S1037.wav","Filler|Sniff|Speech"
"S1038.wav","Filler|Speech"
"S1039.wav","Filler|Laughter|Speech"
"S1040.wav","Clicking|Filler|Speech"
"S1041.wav","Laughter|Speech"
"S1042.wav","Filler|Speech|Telephone"
"S1043.wav","Filler|Laughter|Speech"
"S1044.wav","Filler|Speech"
"S1045.wav","Filler|Sniff|Speech"
"S1046.wav","Filler|Speech|Telephone"
"S1047.wav","Filler|Narration, monologue|Speech"
"S1048.wav","Filler|Speech"
"S1049.wav","Filler|Speech"
"S1050.wav","Filler|Inside, small room|Sniff|Speech"
"S1051.wav","Animal|Cat|Domestic animals, pets|Filler|Meow|Speech"
"S1052.wav","Animal|Cat|Domestic animals, pets|Filler|Hiccup|Speech"
"S1053.wav","Filler|Speech"
"S1054.wav","Filler|Speech|Telephone"
"S1055.wav","Filler|Speech|Telephone"
"S1056.wav","Filler|Speech"
"S1057.wav","Filler|Narration, monologue|Speech"
"S1058.wav","Filler|Laughter|Speech"
"S1059.wav","Filler|Speech"
"S1060.wav","Filler|Speech"
"S1061.wav","Filler|Hiccup|Speech"
"S1062.wav","Filler|Laughter|Speech"
"S1063.wav","Filler|Speech"
"S1064.wav","Filler|Inside, small room|Speech"
"S1065.wav","Filler|Speech"
"S1066.wav","Filler|Laughter|Speech"
"S1067.wav","Clicking|Filler|Speech"
"S1068.wav","Filler|Speech|Telephone"
"S1069.wav","Cricket|Filler|Insect|Speech"
"S1070.wav","Filler|Speech"
"S1071.wav","Filler|Speech"
"S1072.wav","Filler|Inside, small room|Speech|Writing"
"S1073.wav","Filler|Speech"
"S1074.wav","Clicking|Filler|Speech"
"S1075.wav","Clicking|Filler|Laughter|Speech|Telephone"
"S1076.wav","Camera|Filler|Inside, small room|Speech"
"S1077.wav","Filler|Speech"
"S1078.wav","Filler|Speech"
"S1079.wav","Cough|Laughter|Speech|Throat clearing"
"S1080.wav","Filler|Inside, small room|Sniff|Speech"
"S1081.wav","Filler|Speech"
"S1082.wav","Laughter|Speech"
"S1083.wav","Clicking|Filler|Speech"
"S1084.wav","Filler|Laughter|Speech"
"S1085.wav","Filler|Speech"
"S1086.wav","Filler|Speech"
"S1087.wav","Filler|Speech|Whispering"
"S1088.wav","Clicking|Filler|Inside, small room|Speech"
"S1089.wav","Clicking|Filler|Speech"
"S1090.wav","Filler|Speech"
"S1091.wav","Filler|Speech"
"S1092.wav","Filler|Speech"
"S1093.wav","Filler|Insect|Speech"
"S1094.wav","Clicking|Laughter|Speech"
"S1095.wav","Filler|Speech"
"S1096.wav","Filler|Speech"
"S1097.wav","Filler|Speech|Whispering"
"S1098.wav","Filler|Speech"
"S1099.wav","Clicking|Filler|Laughter|Speech"
"S1100.wav","Filler|Insect|Speech"
"S1101.wav","Filler|Speech"
"S1102.wav","Clicking|Filler|Speech"
"S1103.wav","Filler|Speech"
"S1104.wav","Filler|Laughter|Speech"
"S1105.wav","Filler|Speech"
"S1106.wav","Filler|Speech|Whispering"
"S1107.wav","Cricket|Filler|Insect|Speech"
"S1108.wav","Laughter|Sneeze|Sniff|Speech"
"S1109.wav","Clicking|Filler|Speech"
"S1110.wav","Filler|Speech"
"S1111.wav","Filler|Speech|Typing"
"S1112.wav","Filler|Speech"
"S1113.wav","Filler|Speech"
"S1114.wav","Filler|Sniff|Speech"
"S1115.wav","Filler|Speech"
"S1116.wav","Filler|Speech"
"S1117.wav","Filler|Speech"
"S1118.wav","Filler|Insect|Speech"
"S1119.wav","Filler|Speech"
"S1120.wav","Filler|Speech"
"S1121.wav","Filler|Speech"
"S1122.wav","Filler|Speech"
"S1123.wav","Filler|Speech"
"S1124.wav","Filler|Speech"
"S1125.wav","Laughter|Speech"
"S1126.wav","Filler|Speech"
"S1127.wav","Filler|Speech"
"S1128.wav","Filler|Speech"
"S1129.wav","Filler|Laughter|Speech"
"S1130.wav","Filler|Speech"
"S1131.wav","Filler|Speech"
"S1132.wav","Filler|Sniff|Speech"
"S1133.wav","Filler|Speech"
"S1134.wav","Laughter|Speech"
"S1135.wav","Filler|Laughter|Speech"
"S1136.wav","Filler|Speech"
"S1137.wav","Filler|Speech"
"S1138.wav","Filler|Speech"
"S1139.wav","Filler|Laughter|Speech"
"S1140.wav","Filler|Speech"
"S1141.wav","Animal|Laughter|Sniff|Speech"
"S1142.wav","Filler|Speech"
"S1143.wav","Filler|Laughter|Insect|Sniff|Speech"
"S1144.wav","Filler|Laughter|Speech"
"S1145.wav","Filler|Laughter|Sniff|Speech|Tick|Tick-tock"
"S1146.wav","Filler|Speech"
"S1147.wav","Filler|Speech"
"S1148.wav","Filler|Speech"
"S1149.wav","Filler|Speech"
"S1150.wav","Filler|Speech"
"S1151.wav","Filler|Speech"
"S1152.wav","Clicking|Duck|Filler|Quack|Speech"
"S1153.wav","Filler|Speech"
"S1154.wav","Filler|Speech"
"S1155.wav","Filler|Speech"
"S1156.wav","Filler|Speech"
"S1157.wav","Filler|Sniff|Speech"
"S1158.wav","Filler|Speech"
"S1159.wav","Filler|Speech"
"S1160.wav","Animal|Dog|Domestic animals, pets|Filler|Speech|Writing"
"S1161.wav","Filler|Speech|Writing"
"S1162.wav","Filler|Speech"
"S1163.wav","Filler|Speech|Writing"
"S1164.wav","Filler|Speech"
"S1165.wav","Filler|Speech"
"S1166.wav","Filler|Speech"
"S1167.wav","Filler|Sniff|Speech"
"S1168.wav","Filler|Insect|Speech"
"S1169.wav","Laughter|Speech"
"S1170.wav","Filler|Speech"
"S1171.wav","Filler|Laughter|Speech"
"S1172.wav","Filler|Laughter|Speech"
"S1173.wav","Filler|Speech"
"S1174.wav","Cricket|Filler|Insect|Speech"
"S1175.wav","Filler|Speech"
"S1176.wav","Filler|Laughter|Sniff|Speech"
"S1177.wav","Laughter|Sniff|Speech"
"S1178.wav","Filler|Speech|Telephone"
"S1179.wav","Cricket|Filler|Insect|Speech"
"S1180.wav","Filler|Speech"
"S1181.wav","Filler|Speech"
"S1182.wav","Filler|Speech"
"S1183.wav","Filler|Speech"
"S1184.wav","Cricket|Filler|Insect|Speech"
"S1185.wav","Filler|Speech"
"S1186.wav","Filler|Speech"
"S1187.wav","Filler|Speech"
"S1188.wav","Filler|Insect|Speech"
"S1189.wav","Filler|Speech|Telephone"
"S1190.wav","Laughter|Speech|Telephone"
"S1191.wav","Laughter|Speech"
"S1192.wav","Clicking|Filler|Inside, small room|Speech|Telephone"
"S1193.wav","Filler|Sniff|Speech"
"S1194.wav","Clicking|Filler|Speech"
"S1195.wav","Clicking|Filler|Inside, small room|Speech|Writing"
"S1196.wav","Filler|Inside, small room|Speech|Telephone"
"S1197.wav","Clicking|Filler|Inside, small room|Speech|Telephone"
"S1198.wav","Laughter|Sneeze|Sniff|Speech"
"S1199.wav","Clicking|Filler|Inside, small room|Speech|Telephone"
"S1200.wav","Laughter|Speech"
"S1201.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S1202.wav","Filler|Laughter|Sneeze|Sniff|Speech"
"S1203.wav","Filler|Inside, small room|Sniff|Speech|Telephone"
"S1204.wav","Filler|Sniff|Speech"
"S1205.wav","Laughter|Speech"
"S1206.wav","Filler|Speech"
"S1207.wav","Laughter|Sneeze|Speech"
"S1208.wav","Clicking|Filler|Inside, small room|Speech"
"S1209.wav","Laughter|Sniff|Speech"
"S1210.wav","Laughter|Sniff|Speech"
"S1211.wav","Filler|Laughter|Sniff|Speech"
"S1212.wav","Animal|Domestic animals, pets|Laughter|Speech"
"S1213.wav","Filler|Male speech, man speaking|Narration, monologue|Speech"
"S1214.wav","Filler|Sniff|Speech"
"S1215.wav","Filler|Inside, small room|Speech"
"S1216.wav","Clicking|Filler|Inside, small room|Narration, monologue|Speech"
"S1217.wav","Filler|Speech"
"S1218.wav","Laughter|Speech"
"S1219.wav","Filler|Narration, monologue|Speech"
"S1220.wav","Filler|Speech"
"S1221.wav","Filler|Laughter|Sneeze|Sniff|Speech"
"S1222.wav","Filler|Laughter|Inside, small room|Speech|Telephone"
"S1223.wav","Filler|Laughter|Sniff|Speech"
"S1224.wav","Inside, small room|Laughter|Speech"
"S1225.wav","Filler|Inside, small room|Sniff|Speech"
"S1226.wav","Clicking|Filler|Sniff|Speech"
"S1227.wav","Filler|Laughter|Speech"
"S1228.wav","Filler|Speech"
"S1229.wav","Filler|Speech|Whispering"
"S1230.wav","Filler|Speech"
"S1231.wav","Filler|Laughter|Speech|Telephone"
"S1232.wav","Filler|Speech|Whispering"
"S1233.wav","Filler|Laughter|Sniff|Speech"
"S1234.wav","Filler|Inside, small room|Sniff|Speech"
"S1235.wav","Filler|Speech"
"S1236.wav","Filler|Speech"
"S1237.wav","Filler|Sniff|Speech"
"S1238.wav","Filler|Sniff|Speech"
"S1239.wav","Filler|Narration, monologue|Speech"
"S1240.wav","Filler|Laughter|Speech"
"S1241.wav","Filler|Narration, monologue|Speech"
"S1242.wav","Filler|Inside, small room|Sniff|Speech"
"S1243.wav","Filler|Sniff|Speech"
"S1244.wav","Filler|Sniff|Speech"
"S1245.wav","Filler|Speech"
"S1246.wav","Filler|Sniff|Speech"
